"timepoint"	"id"	"channel"	"np"	"peakArea"
"1098"	2	"pep32337186_rep3"	1	0	193330203
"1099"	2	"pep32337186_rep4"	1	0	223599018
"1100"	2	"pep32337186_rep5"	1	0	205952814
"1101"	2	"pep32337186_rep1"	2	0	231777237
"1102"	2	"pep32337186_rep2"	2	0	203697657
"1103"	2	"pep32337186_rep3"	2	0	NA
"1104"	2	"pep32337186_rep4"	2	0	234176391
"1105"	2	"pep32337186_rep5"	2	0	NA
"1106"	2	"pep32337186_rep1"	3	0	NA
"1107"	2	"pep32337186_rep2"	3	0	NA
"1108"	2	"pep32337186_rep3"	3	0	NA
"1109"	2	"pep32337186_rep4"	3	0	NA
"1110"	2	"pep32337186_rep5"	3	0	NA
"1111"	3	"pep32337186_rep1"	1	0	269403242
"1112"	3	"pep32337186_rep2"	1	0	324819365
"1113"	3	"pep32337186_rep3"	1	0	145985777
"1114"	3	"pep32337186_rep4"	1	0	169791049
"1115"	3	"pep32337186_rep5"	1	0	171435847
"1116"	3	"pep32337186_rep1"	2	0	190692113
"1117"	3	"pep32337186_rep2"	2	0	186432042
"1118"	3	"pep32337186_rep3"	2	0	NA
"1119"	3	"pep32337186_rep4"	2	0	202245432
"1120"	3	"pep32337186_rep5"	2	0	NA
"1121"	3	"pep32337186_rep1"	3	0	NA
"1122"	3	"pep32337186_rep2"	3	0	NA
"1123"	3	"pep32337186_rep3"	3	0	NA
"1124"	3	"pep32337186_rep4"	3	0	NA
"1125"	3	"pep32337186_rep5"	3	0	NA
"1126"	4	"pep32337186_rep1"	1	0	196373153
"1127"	4	"pep32337186_rep2"	1	0	241440966
"1128"	4	"pep32337186_rep3"	1	0	165989062
"1129"	4	"pep32337186_rep4"	1	0	175818592
"1130"	4	"pep32337186_rep5"	1	0	227853157
"1131"	4	"pep32337186_rep1"	2	0	260976462
"1132"	4	"pep32337186_rep2"	2	0	186265602
"1133"	4	"pep32337186_rep3"	2	0	NA
"1134"	4	"pep32337186_rep4"	2	0	193793098
"1135"	4	"pep32337186_rep5"	2	0	NA
"1136"	4	"pep32337186_rep1"	3	0	NA
"1137"	4	"pep32337186_rep2"	3	0	NA
"1138"	4	"pep32337186_rep3"	3	0	NA
"1139"	4	"pep32337186_rep4"	3	0	NA
"1140"	4	"pep32337186_rep5"	3	0	NA
"1141"	5	"pep32337186_rep1"	1	0	NA
"1142"	5	"pep32337186_rep2"	1	0	NA
"1143"	5	"pep32337186_rep3"	1	0	NA
"1144"	5	"pep32337186_rep4"	1	0	NA
"1145"	5	"pep32337186_rep5"	1	0	NA
"1146"	5	"pep32337186_rep1"	2	0	NA
"1147"	5	"pep32337186_rep2"	2	0	NA
"1148"	5	"pep32337186_rep3"	2	0	NA
"1149"	5	"pep32337186_rep4"	2	0	NA
"1150"	5	"pep32337186_rep5"	2	0	NA
"1151"	5	"pep32337186_rep1"	3	0	NA
"1152"	5	"pep32337186_rep2"	3	0	NA
"1153"	5	"pep32337186_rep3"	3	0	NA
"1154"	5	"pep32337186_rep4"	3	0	NA
"1155"	5	"pep32337186_rep5"	3	0	NA
"1156"	6	"pep32337186_rep1"	1	0	NA
"1157"	6	"pep32337186_rep2"	1	0	NA
"1158"	6	"pep32337186_rep3"	1	0	NA
"1159"	6	"pep32337186_rep4"	1	0	NA
"1160"	6	"pep32337186_rep5"	1	0	NA
"1161"	6	"pep32337186_rep1"	2	0	NA
"1162"	6	"pep32337186_rep2"	2	0	NA
"1163"	6	"pep32337186_rep3"	2	0	NA
"1164"	6	"pep32337186_rep4"	2	0	NA
"1165"	6	"pep32337186_rep5"	2	0	NA
"1166"	6	"pep32337186_rep1"	3	0	NA
"1167"	6	"pep32337186_rep2"	3	0	NA
"1168"	6	"pep32337186_rep3"	3	0	NA
"1169"	6	"pep32337186_rep4"	3	0	NA
"1170"	6	"pep32337186_rep5"	3	0	NA
"1171"	7	"pep32337186_rep1"	1	0	NA
"1172"	7	"pep32337186_rep2"	1	0	NA
"1173"	7	"pep32337186_rep3"	1	0	NA
"1174"	7	"pep32337186_rep4"	1	0	NA
"1175"	7	"pep32337186_rep5"	1	0	NA
"1176"	7	"pep32337186_rep1"	2	0	NA
"1177"	7	"pep32337186_rep2"	2	0	NA
"1178"	7	"pep32337186_rep3"	2	0	NA
"1179"	7	"pep32337186_rep4"	2	0	NA
"1180"	7	"pep32337186_rep5"	2	0	NA
"1181"	7	"pep32337186_rep1"	3	0	NA
"1182"	7	"pep32337186_rep2"	3	0	NA
"1183"	7	"pep32337186_rep3"	3	0	NA
"1184"	7	"pep32337186_rep4"	3	0	NA
"1185"	7	"pep32337186_rep5"	3	0	NA
"1186"	8	"pep32337186_rep1"	1	0	NA
"1187"	8	"pep32337186_rep2"	1	0	NA
"1188"	8	"pep32337186_rep3"	1	0	NA
"1189"	8	"pep32337186_rep4"	1	0	NA
"1190"	8	"pep32337186_rep5"	1	0	NA
"1191"	8	"pep32337186_rep1"	2	0	NA
"1192"	8	"pep32337186_rep2"	2	0	NA
"1193"	8	"pep32337186_rep3"	2	0	NA
"1194"	8	"pep32337186_rep4"	2	0	NA
"1195"	8	"pep32337186_rep5"	2	0	NA
"1196"	8	"pep32337186_rep1"	3	0	NA
"1197"	8	"pep32337186_rep2"	3	0	NA
"1198"	8	"pep32337186_rep3"	3	0	NA
"1199"	8	"pep32337186_rep4"	3	0	NA
"1200"	8	"pep32337186_rep5"	3	0	NA
"1201"	9	"pep32337186_rep1"	1	0	NA
"1202"	9	"pep32337186_rep2"	1	0	NA
"1203"	9	"pep32337186_rep3"	1	0	NA
"1204"	9	"pep32337186_rep4"	1	0	NA
"1205"	9	"pep32337186_rep5"	1	0	NA
"1206"	9	"pep32337186_rep1"	2	0	NA
"1207"	9	"pep32337186_rep2"	2	0	NA
"1208"	9	"pep32337186_rep3"	2	0	NA
"1209"	9	"pep32337186_rep4"	2	0	NA
"1210"	9	"pep32337186_rep5"	2	0	NA
"1211"	9	"pep32337186_rep1"	3	0	NA
"1212"	9	"pep32337186_rep2"	3	0	NA
"1213"	9	"pep32337186_rep3"	3	0	NA
"1214"	9	"pep32337186_rep4"	3	0	NA
"1215"	9	"pep32337186_rep5"	3	0	NA
"1216"	10	"pep32337186_rep1"	1	0	NA
"1217"	10	"pep32337186_rep2"	1	0	NA
"1218"	10	"pep32337186_rep3"	1	0	NA
"1219"	10	"pep32337186_rep4"	1	0	NA
"1220"	10	"pep32337186_rep5"	1	0	NA
"1221"	10	"pep32337186_rep1"	2	0	NA
"1222"	10	"pep32337186_rep2"	2	0	NA
"1223"	10	"pep32337186_rep3"	2	0	NA
"1224"	10	"pep32337186_rep4"	2	0	NA
"1225"	10	"pep32337186_rep5"	2	0	NA
"1226"	10	"pep32337186_rep1"	3	0	NA
"1227"	10	"pep32337186_rep2"	3	0	NA
"1228"	10	"pep32337186_rep3"	3	0	NA
"1229"	10	"pep32337186_rep4"	3	0	NA
"1230"	10	"pep32337186_rep5"	3	0	NA
"1231"	11	"pep32337186_rep1"	1	0	NA
"1232"	11	"pep32337186_rep2"	1	0	NA
"1233"	11	"pep32337186_rep3"	1	0	NA
"1234"	11	"pep32337186_rep4"	1	0	NA
"1235"	11	"pep32337186_rep5"	1	0	NA
"1236"	11	"pep32337186_rep1"	2	0	NA
"1237"	11	"pep32337186_rep2"	2	0	NA
"1238"	11	"pep32337186_rep3"	2	0	NA
"1239"	11	"pep32337186_rep4"	2	0	NA
"1240"	11	"pep32337186_rep5"	2	0	NA
"1241"	11	"pep32337186_rep1"	3	0	NA
"1242"	11	"pep32337186_rep2"	3	0	NA
"1243"	11	"pep32337186_rep3"	3	0	NA
"1244"	11	"pep32337186_rep4"	3	0	NA
"1245"	11	"pep32337186_rep5"	3	0	NA
"1246"	12	"pep32337186_rep1"	1	0	NA
"1247"	12	"pep32337186_rep2"	1	0	NA
"1248"	12	"pep32337186_rep3"	1	0	NA
"1249"	12	"pep32337186_rep4"	1	0	NA
"1250"	12	"pep32337186_rep5"	1	0	NA
"1251"	12	"pep32337186_rep1"	2	0	NA
"1252"	12	"pep32337186_rep2"	2	0	NA
"1253"	12	"pep32337186_rep3"	2	0	NA
"1254"	12	"pep32337186_rep4"	2	0	NA
"1255"	12	"pep32337186_rep5"	2	0	NA
"1256"	12	"pep32337186_rep1"	3	0	NA
"1257"	12	"pep32337186_rep2"	3	0	NA
"1258"	12	"pep32337186_rep3"	3	0	NA
"1259"	12	"pep32337186_rep4"	3	0	NA
"1260"	12	"pep32337186_rep5"	3	0	NA
"1261"	1	"pep32337295_rep1"	1	0	3347587
"1262"	1	"pep32337295_rep2"	1	0	3122379
"1263"	1	"pep32337295_rep3"	1	0	6600999
"1264"	1	"pep32337295_rep4"	1	0	5585239
"1265"	1	"pep32337295_rep5"	1	0	5225048
"1266"	1	"pep32337295_rep1"	2	0	4869310
"1267"	1	"pep32337295_rep2"	2	0	6952827
"1268"	1	"pep32337295_rep3"	2	0	NA
"1269"	1	"pep32337295_rep4"	2	0	6088820
"1270"	1	"pep32337295_rep5"	2	0	NA
"1271"	1	"pep32337295_rep1"	3	0	NA
"1272"	1	"pep32337295_rep2"	3	0	NA
"1273"	1	"pep32337295_rep3"	3	0	NA
"1274"	1	"pep32337295_rep4"	3	0	NA
"1275"	1	"pep32337295_rep5"	3	0	NA
"1276"	2	"pep32337295_rep1"	1	0	10458639
"1277"	2	"pep32337295_rep2"	1	0	9508873
"1278"	2	"pep32337295_rep3"	1	0	7330502
"1279"	2	"pep32337295_rep4"	1	0	6156410
"1280"	2	"pep32337295_rep5"	1	0	8579814
"1281"	2	"pep32337295_rep1"	2	0	7298873
"1282"	2	"pep32337295_rep2"	2	0	8805735
"1283"	2	"pep32337295_rep3"	2	0	NA
"1284"	2	"pep32337295_rep4"	2	0	7065946
"1285"	2	"pep32337295_rep5"	2	0	NA
"1286"	2	"pep32337295_rep1"	3	0	NA
"1287"	2	"pep32337295_rep2"	3	0	NA
"1288"	2	"pep32337295_rep3"	3	0	NA
"1289"	2	"pep32337295_rep4"	3	0	NA
"1290"	2	"pep32337295_rep5"	3	0	NA
"1291"	3	"pep32337295_rep1"	1	0	5918642
"1292"	3	"pep32337295_rep2"	1	0	4647994
"1293"	3	"pep32337295_rep3"	1	0	7881205
"1294"	3	"pep32337295_rep4"	1	0	6032727
"1295"	3	"pep32337295_rep5"	1	0	5616463
"1296"	3	"pep32337295_rep1"	2	0	4333708
"1297"	3	"pep32337295_rep2"	2	0	4498291
"1298"	3	"pep32337295_rep3"	2	0	NA
"1299"	3	"pep32337295_rep4"	2	0	3219972
"1300"	3	"pep32337295_rep5"	2	0	NA
"1301"	3	"pep32337295_rep1"	3	0	NA
"1302"	3	"pep32337295_rep2"	3	0	NA
"1303"	3	"pep32337295_rep3"	3	0	NA
"1304"	3	"pep32337295_rep4"	3	0	NA
"1305"	3	"pep32337295_rep5"	3	0	NA
"1306"	4	"pep32337295_rep1"	1	0	4114841
"1307"	4	"pep32337295_rep2"	1	0	4102418
"1308"	4	"pep32337295_rep3"	1	0	6142784
"1309"	4	"pep32337295_rep4"	1	0	5487679
"1310"	4	"pep32337295_rep5"	1	0	3671911
"1311"	4	"pep32337295_rep1"	2	0	3206437
"1312"	4	"pep32337295_rep2"	2	0	5058811
"1313"	4	"pep32337295_rep3"	2	0	NA
"1314"	4	"pep32337295_rep4"	2	0	4017893
"1315"	4	"pep32337295_rep5"	2	0	NA
"1316"	4	"pep32337295_rep1"	3	0	NA
"1317"	4	"pep32337295_rep2"	3	0	NA
"1318"	4	"pep32337295_rep3"	3	0	NA
"1319"	4	"pep32337295_rep4"	3	0	NA
"1320"	4	"pep32337295_rep5"	3	0	NA
"1321"	5	"pep32337295_rep1"	1	0	NA
"1322"	5	"pep32337295_rep2"	1	0	NA
"1323"	5	"pep32337295_rep3"	1	0	NA
"1324"	5	"pep32337295_rep4"	1	0	NA
"1325"	5	"pep32337295_rep5"	1	0	NA
"1326"	5	"pep32337295_rep1"	2	0	NA
"1327"	5	"pep32337295_rep2"	2	0	NA
"1328"	5	"pep32337295_rep3"	2	0	NA
"1329"	5	"pep32337295_rep4"	2	0	NA
"1330"	5	"pep32337295_rep5"	2	0	NA
"1331"	5	"pep32337295_rep1"	3	0	NA
"1332"	5	"pep32337295_rep2"	3	0	NA
"1333"	5	"pep32337295_rep3"	3	0	NA
"1334"	5	"pep32337295_rep4"	3	0	NA
"1335"	5	"pep32337295_rep5"	3	0	NA
"1336"	6	"pep32337295_rep1"	1	0	NA
"1337"	6	"pep32337295_rep2"	1	0	NA
"1338"	6	"pep32337295_rep3"	1	0	NA
"1339"	6	"pep32337295_rep4"	1	0	NA
"1340"	6	"pep32337295_rep5"	1	0	NA
"1341"	6	"pep32337295_rep1"	2	0	NA
"1342"	6	"pep32337295_rep2"	2	0	NA
"1343"	6	"pep32337295_rep3"	2	0	NA
"1344"	6	"pep32337295_rep4"	2	0	NA
"1345"	6	"pep32337295_rep5"	2	0	NA
"1346"	6	"pep32337295_rep1"	3	0	NA
"1347"	6	"pep32337295_rep2"	3	0	NA
"1348"	6	"pep32337295_rep3"	3	0	NA
"1349"	6	"pep32337295_rep4"	3	0	NA
"1350"	6	"pep32337295_rep5"	3	0	NA
"1351"	7	"pep32337295_rep1"	1	0	NA
"1352"	7	"pep32337295_rep2"	1	0	NA
"1353"	7	"pep32337295_rep3"	1	0	NA
"1354"	7	"pep32337295_rep4"	1	0	NA
"1355"	7	"pep32337295_rep5"	1	0	NA
"1356"	7	"pep32337295_rep1"	2	0	NA
"1357"	7	"pep32337295_rep2"	2	0	NA
"1358"	7	"pep32337295_rep3"	2	0	NA
"1359"	7	"pep32337295_rep4"	2	0	NA
"1360"	7	"pep32337295_rep5"	2	0	NA
"1361"	7	"pep32337295_rep1"	3	0	NA
"1362"	7	"pep32337295_rep2"	3	0	NA
"1363"	7	"pep32337295_rep3"	3	0	NA
"1364"	7	"pep32337295_rep4"	3	0	NA
"1365"	7	"pep32337295_rep5"	3	0	NA
"1366"	8	"pep32337295_rep1"	1	0	NA
"1367"	8	"pep32337295_rep2"	1	0	NA
"1368"	8	"pep32337295_rep3"	1	0	NA
"1369"	8	"pep32337295_rep4"	1	0	NA
"1370"	8	"pep32337295_rep5"	1	0	NA
"1371"	8	"pep32337295_rep1"	2	0	NA
"1372"	8	"pep32337295_rep2"	2	0	NA
"1373"	8	"pep32337295_rep3"	2	0	NA
"1374"	8	"pep32337295_rep4"	2	0	NA
"1375"	8	"pep32337295_rep5"	2	0	NA
"1376"	8	"pep32337295_rep1"	3	0	NA
"1377"	8	"pep32337295_rep2"	3	0	NA
"1378"	8	"pep32337295_rep3"	3	0	NA
"1379"	8	"pep32337295_rep4"	3	0	NA
"1380"	8	"pep32337295_rep5"	3	0	NA
"1381"	9	"pep32337295_rep1"	1	0	NA
"1382"	9	"pep32337295_rep2"	1	0	NA
"1383"	9	"pep32337295_rep3"	1	0	NA
"1384"	9	"pep32337295_rep4"	1	0	NA
"1385"	9	"pep32337295_rep5"	1	0	NA
"1386"	9	"pep32337295_rep1"	2	0	NA
"1387"	9	"pep32337295_rep2"	2	0	NA
"1388"	9	"pep32337295_rep3"	2	0	NA
"1389"	9	"pep32337295_rep4"	2	0	NA
"1390"	9	"pep32337295_rep5"	2	0	NA
"1391"	9	"pep32337295_rep1"	3	0	NA
"1392"	9	"pep32337295_rep2"	3	0	NA
"1393"	9	"pep32337295_rep3"	3	0	NA
"1394"	9	"pep32337295_rep4"	3	0	NA
"1395"	9	"pep32337295_rep5"	3	0	NA
"1396"	10	"pep32337295_rep1"	1	0	NA
"1397"	10	"pep32337295_rep2"	1	0	NA
"1398"	10	"pep32337295_rep3"	1	0	NA
"1399"	10	"pep32337295_rep4"	1	0	NA
"1400"	10	"pep32337295_rep5"	1	0	NA
"1401"	10	"pep32337295_rep1"	2	0	NA
"1402"	10	"pep32337295_rep2"	2	0	NA
"1403"	10	"pep32337295_rep3"	2	0	NA
"1404"	10	"pep32337295_rep4"	2	0	NA
"1405"	10	"pep32337295_rep5"	2	0	NA
"1406"	10	"pep32337295_rep1"	3	0	NA
"1407"	10	"pep32337295_rep2"	3	0	NA
"1408"	10	"pep32337295_rep3"	3	0	NA
"1409"	10	"pep32337295_rep4"	3	0	NA
"1410"	10	"pep32337295_rep5"	3	0	NA
"1411"	11	"pep32337295_rep1"	1	0	NA
"1412"	11	"pep32337295_rep2"	1	0	NA
"1413"	11	"pep32337295_rep3"	1	0	NA
"1414"	11	"pep32337295_rep4"	1	0	NA
"1415"	11	"pep32337295_rep5"	1	0	NA
"1416"	11	"pep32337295_rep1"	2	0	NA
"1417"	11	"pep32337295_rep2"	2	0	NA
"1418"	11	"pep32337295_rep3"	2	0	NA
"1419"	11	"pep32337295_rep4"	2	0	NA
"1420"	11	"pep32337295_rep5"	2	0	NA
"1421"	11	"pep32337295_rep1"	3	0	NA
"1422"	11	"pep32337295_rep2"	3	0	NA
"1423"	11	"pep32337295_rep3"	3	0	NA
"1424"	11	"pep32337295_rep4"	3	0	NA
"1425"	11	"pep32337295_rep5"	3	0	NA
"1426"	12	"pep32337295_rep1"	1	0	NA
"1427"	12	"pep32337295_rep2"	1	0	NA
"1428"	12	"pep32337295_rep3"	1	0	NA
"1429"	12	"pep32337295_rep4"	1	0	NA
"1430"	12	"pep32337295_rep5"	1	0	NA
"1431"	12	"pep32337295_rep1"	2	0	NA
"1432"	12	"pep32337295_rep2"	2	0	NA
"1433"	12	"pep32337295_rep3"	2	0	NA
"1434"	12	"pep32337295_rep4"	2	0	NA
"1435"	12	"pep32337295_rep5"	2	0	NA
"1436"	12	"pep32337295_rep1"	3	0	NA
"1437"	12	"pep32337295_rep2"	3	0	NA
"1438"	12	"pep32337295_rep3"	3	0	NA
"1439"	12	"pep32337295_rep4"	3	0	NA
"1440"	12	"pep32337295_rep5"	3	0	NA
"1441"	1	"pep32337128_rep1"	1	0	146354
"1442"	1	"pep32337128_rep2"	1	0	273924
"1443"	1	"pep32337128_rep3"	1	0	666652
"1444"	1	"pep32337128_rep4"	1	0	274038
"1445"	1	"pep32337128_rep5"	1	0	1805706
"1446"	1	"pep32337128_rep1"	2	0	1388155
"1447"	1	"pep32337128_rep2"	2	0	1416175
"1448"	1	"pep32337128_rep3"	2	0	NA
"1449"	1	"pep32337128_rep4"	2	0	1329060
"1450"	1	"pep32337128_rep5"	2	0	NA
"1451"	1	"pep32337128_rep1"	3	0	NA
"1452"	1	"pep32337128_rep2"	3	0	NA
"1453"	1	"pep32337128_rep3"	3	0	NA
"1454"	1	"pep32337128_rep4"	3	0	NA
"1455"	1	"pep32337128_rep5"	3	0	NA
"1456"	2	"pep32337128_rep1"	1	0	5380064
"1457"	2	"pep32337128_rep2"	1	0	6948091
"1458"	2	"pep32337128_rep3"	1	0	4172460
"1459"	2	"pep32337128_rep4"	1	0	6809539
"1460"	2	"pep32337128_rep5"	1	0	4187916
"1461"	2	"pep32337128_rep1"	2	0	5717912
"1462"	2	"pep32337128_rep2"	2	0	2886273
"1463"	2	"pep32337128_rep3"	2	0	NA
"1464"	2	"pep32337128_rep4"	2	0	5001918
"1465"	2	"pep32337128_rep5"	2	0	NA
"1466"	2	"pep32337128_rep1"	3	0	NA
"1467"	2	"pep32337128_rep2"	3	0	NA
"1468"	2	"pep32337128_rep3"	3	0	NA
"1469"	2	"pep32337128_rep4"	3	0	NA
"1470"	2	"pep32337128_rep5"	3	0	NA
"1471"	3	"pep32337128_rep1"	1	0	2300934
"1472"	3	"pep32337128_rep2"	1	0	3130947
"1473"	3	"pep32337128_rep3"	1	0	1402034
"1474"	3	"pep32337128_rep4"	1	0	1858410
"1475"	3	"pep32337128_rep5"	1	0	1602035
"1476"	3	"pep32337128_rep1"	2	0	2028798
"1477"	3	"pep32337128_rep2"	2	0	1883608
"1478"	3	"pep32337128_rep3"	2	0	NA
"1479"	3	"pep32337128_rep4"	2	0	1825026
"1480"	3	"pep32337128_rep5"	2	0	NA
"1481"	3	"pep32337128_rep1"	3	0	NA
"1482"	3	"pep32337128_rep2"	3	0	NA
"1483"	3	"pep32337128_rep3"	3	0	NA
"1484"	3	"pep32337128_rep4"	3	0	NA
"1485"	3	"pep32337128_rep5"	3	0	NA
"1486"	4	"pep32337128_rep1"	1	0	663978
"1487"	4	"pep32337128_rep2"	1	0	1163399
"1488"	4	"pep32337128_rep3"	1	0	262216
"1489"	4	"pep32337128_rep4"	1	0	270097
"1490"	4	"pep32337128_rep5"	1	0	NA
"1491"	4	"pep32337128_rep1"	2	0	NA
"1492"	4	"pep32337128_rep2"	2	0	112197
"1493"	4	"pep32337128_rep3"	2	0	NA
"1494"	4	"pep32337128_rep4"	2	0	137750
"1495"	4	"pep32337128_rep5"	2	0	NA
"1496"	4	"pep32337128_rep1"	3	0	NA
"1497"	4	"pep32337128_rep2"	3	0	NA
"1498"	4	"pep32337128_rep3"	3	0	NA
"1499"	4	"pep32337128_rep4"	3	0	NA
"1500"	4	"pep32337128_rep5"	3	0	NA
"1501"	5	"pep32337128_rep1"	1	0	NA
"1502"	5	"pep32337128_rep2"	1	0	NA
"1503"	5	"pep32337128_rep3"	1	0	NA
"1504"	5	"pep32337128_rep4"	1	0	NA
"1505"	5	"pep32337128_rep5"	1	0	NA
"1506"	5	"pep32337128_rep1"	2	0	NA
"1507"	5	"pep32337128_rep2"	2	0	NA
"1508"	5	"pep32337128_rep3"	2	0	NA
"1509"	5	"pep32337128_rep4"	2	0	NA
"1510"	5	"pep32337128_rep5"	2	0	NA
"1511"	5	"pep32337128_rep1"	3	0	NA
"1512"	5	"pep32337128_rep2"	3	0	NA
"1513"	5	"pep32337128_rep3"	3	0	NA
"1514"	5	"pep32337128_rep4"	3	0	NA
"1515"	5	"pep32337128_rep5"	3	0	NA
"1516"	6	"pep32337128_rep1"	1	0	NA
"1517"	6	"pep32337128_rep2"	1	0	NA
"1518"	6	"pep32337128_rep3"	1	0	NA
"1519"	6	"pep32337128_rep4"	1	0	NA
"1520"	6	"pep32337128_rep5"	1	0	NA
"1521"	6	"pep32337128_rep1"	2	0	NA
"1522"	6	"pep32337128_rep2"	2	0	NA
"1523"	6	"pep32337128_rep3"	2	0	NA
"1524"	6	"pep32337128_rep4"	2	0	NA
"1525"	6	"pep32337128_rep5"	2	0	NA
"1526"	6	"pep32337128_rep1"	3	0	NA
"1527"	6	"pep32337128_rep2"	3	0	NA
"1528"	6	"pep32337128_rep3"	3	0	NA
"1529"	6	"pep32337128_rep4"	3	0	NA
"1530"	6	"pep32337128_rep5"	3	0	NA
"1531"	7	"pep32337128_rep1"	1	0	NA
"1532"	7	"pep32337128_rep2"	1	0	NA
"1533"	7	"pep32337128_rep3"	1	0	NA
"1534"	7	"pep32337128_rep4"	1	0	NA
"1535"	7	"pep32337128_rep5"	1	0	NA
"1536"	7	"pep32337128_rep1"	2	0	NA
"1537"	7	"pep32337128_rep2"	2	0	NA
"1538"	7	"pep32337128_rep3"	2	0	NA
"1539"	7	"pep32337128_rep4"	2	0	NA
"1540"	7	"pep32337128_rep5"	2	0	NA
"1541"	7	"pep32337128_rep1"	3	0	NA
"1542"	7	"pep32337128_rep2"	3	0	NA
"1543"	7	"pep32337128_rep3"	3	0	NA
"1544"	7	"pep32337128_rep4"	3	0	NA
"1545"	7	"pep32337128_rep5"	3	0	NA
"1546"	8	"pep32337128_rep1"	1	0	NA
"1547"	8	"pep32337128_rep2"	1	0	NA
"1548"	8	"pep32337128_rep3"	1	0	NA
"1549"	8	"pep32337128_rep4"	1	0	NA
"1550"	8	"pep32337128_rep5"	1	0	NA
"1551"	8	"pep32337128_rep1"	2	0	NA
"1552"	8	"pep32337128_rep2"	2	0	NA
"1553"	8	"pep32337128_rep3"	2	0	NA
"1554"	8	"pep32337128_rep4"	2	0	NA
"1555"	8	"pep32337128_rep5"	2	0	NA
"1556"	8	"pep32337128_rep1"	3	0	NA
"1557"	8	"pep32337128_rep2"	3	0	NA
"1558"	8	"pep32337128_rep3"	3	0	NA
"1559"	8	"pep32337128_rep4"	3	0	NA
"1560"	8	"pep32337128_rep5"	3	0	NA
"1561"	9	"pep32337128_rep1"	1	0	NA
"1562"	9	"pep32337128_rep2"	1	0	NA
"1563"	9	"pep32337128_rep3"	1	0	NA
"1564"	9	"pep32337128_rep4"	1	0	NA
"1565"	9	"pep32337128_rep5"	1	0	NA
"1566"	9	"pep32337128_rep1"	2	0	NA
"1567"	9	"pep32337128_rep2"	2	0	NA
"1568"	9	"pep32337128_rep3"	2	0	NA
"1569"	9	"pep32337128_rep4"	2	0	NA
"1570"	9	"pep32337128_rep5"	2	0	NA
"1571"	9	"pep32337128_rep1"	3	0	NA
"1572"	9	"pep32337128_rep2"	3	0	NA
"1573"	9	"pep32337128_rep3"	3	0	NA
"1574"	9	"pep32337128_rep4"	3	0	NA
"1575"	9	"pep32337128_rep5"	3	0	NA
"1576"	10	"pep32337128_rep1"	1	0	NA
"1577"	10	"pep32337128_rep2"	1	0	NA
"1578"	10	"pep32337128_rep3"	1	0	NA
"1579"	10	"pep32337128_rep4"	1	0	NA
"1580"	10	"pep32337128_rep5"	1	0	NA
"1581"	10	"pep32337128_rep1"	2	0	NA
"1582"	10	"pep32337128_rep2"	2	0	NA
"1583"	10	"pep32337128_rep3"	2	0	NA
"1584"	10	"pep32337128_rep4"	2	0	NA
"1585"	10	"pep32337128_rep5"	2	0	NA
"1586"	10	"pep32337128_rep1"	3	0	NA
"1587"	10	"pep32337128_rep2"	3	0	NA
"1588"	10	"pep32337128_rep3"	3	0	NA
"1589"	10	"pep32337128_rep4"	3	0	NA
"1590"	10	"pep32337128_rep5"	3	0	NA
"1591"	11	"pep32337128_rep1"	1	0	NA
"1592"	11	"pep32337128_rep2"	1	0	NA
"1593"	11	"pep32337128_rep3"	1	0	NA
"1594"	11	"pep32337128_rep4"	1	0	NA
"1595"	11	"pep32337128_rep5"	1	0	NA
"1596"	11	"pep32337128_rep1"	2	0	NA
"1597"	11	"pep32337128_rep2"	2	0	NA
"1598"	11	"pep32337128_rep3"	2	0	NA
"1599"	11	"pep32337128_rep4"	2	0	NA
"1600"	11	"pep32337128_rep5"	2	0	NA
"1601"	11	"pep32337128_rep1"	3	0	NA
"1602"	11	"pep32337128_rep2"	3	0	NA
"1603"	11	"pep32337128_rep3"	3	0	NA
"1604"	11	"pep32337128_rep4"	3	0	NA
"1605"	11	"pep32337128_rep5"	3	0	NA
"1606"	12	"pep32337128_rep1"	1	0	NA
"1607"	12	"pep32337128_rep2"	1	0	NA
"1608"	12	"pep32337128_rep3"	1	0	NA
"1609"	12	"pep32337128_rep4"	1	0	NA
"1610"	12	"pep32337128_rep5"	1	0	NA
"1611"	12	"pep32337128_rep1"	2	0	NA
"1612"	12	"pep32337128_rep2"	2	0	NA
"1613"	12	"pep32337128_rep3"	2	0	NA
"1614"	12	"pep32337128_rep4"	2	0	NA
"1615"	12	"pep32337128_rep5"	2	0	NA
"1616"	12	"pep32337128_rep1"	3	0	NA
"1617"	12	"pep32337128_rep2"	3	0	NA
"1618"	12	"pep32337128_rep3"	3	0	NA
"1619"	12	"pep32337128_rep4"	3	0	NA
"1620"	12	"pep32337128_rep5"	3	0	NA
