fileNames	pVals	qVals
labelfree_df/sample32337696_timepoint4.txt	NA	NA
labelfree_df/sample32337104_timepoint1.txt	NA	NA
labelfree_df/sample32337104_timepoint2.txt	NA	NA
labelfree_df/sample32337104_timepoint3.txt	NA	NA
labelfree_df/sample32337104_timepoint4.txt	NA	NA
labelfree_df/sample32338187_timepoint1.txt	NA	NA
labelfree_df/sample32338187_timepoint2.txt	NA	NA
labelfree_df/sample32338187_timepoint3.txt	NA	NA
labelfree_df/sample32338187_timepoint4.txt	NA	NA
labelfree_df/sample32338188_timepoint1.txt	NA	NA
labelfree_df/sample32338188_timepoint2.txt	NA	NA
labelfree_df/sample32338188_timepoint3.txt	NA	NA
labelfree_df/sample32338188_timepoint4.txt	NA	NA
labelfree_df/sample32338190_timepoint1.txt	NA	NA
labelfree_df/sample32338190_timepoint2.txt	NA	NA
labelfree_df/sample32338190_timepoint3.txt	NA	NA
labelfree_df/sample32338190_timepoint4.txt	NA	NA
labelfree_df/sample32338207_timepoint1.txt	NA	NA
labelfree_df/sample32338207_timepoint2.txt	NA	NA
labelfree_df/sample32338207_timepoint3.txt	NA	NA
labelfree_df/sample32338207_timepoint4.txt	NA	NA
labelfree_df/sample32337474_timepoint1.txt	NA	NA
labelfree_df/sample32337474_timepoint2.txt	NA	NA
labelfree_df/sample32337474_timepoint3.txt	NA	NA
labelfree_df/sample32337474_timepoint4.txt	NA	NA
labelfree_df/sample32336789_timepoint1.txt	NA	NA
labelfree_df/sample32336789_timepoint2.txt	NA	NA
labelfree_df/sample32336789_timepoint3.txt	NA	NA
labelfree_df/sample32336789_timepoint4.txt	NA	NA
labelfree_df/sample32337150_timepoint1.txt	NA	NA
labelfree_df/sample32337150_timepoint2.txt	NA	NA
labelfree_df/sample32337150_timepoint3.txt	NA	NA
labelfree_df/sample32337150_timepoint4.txt	NA	NA
labelfree_df/sample32336891_timepoint1.txt	NA	NA
labelfree_df/sample32336891_timepoint2.txt	NA	NA
labelfree_df/sample32336891_timepoint3.txt	NA	NA
labelfree_df/sample32336891_timepoint4.txt	NA	NA
labelfree_df/sample32337265_timepoint1.txt	NA	NA
labelfree_df/sample32337265_timepoint2.txt	NA	NA
labelfree_df/sample32337265_timepoint3.txt	NA	NA
labelfree_df/sample32337265_timepoint4.txt	NA	NA
labelfree_df/sample32336825_timepoint1.txt	NA	NA
labelfree_df/sample32336825_timepoint2.txt	NA	NA
labelfree_df/sample32336825_timepoint3.txt	NA	NA
labelfree_df/sample32336825_timepoint4.txt	NA	NA
labelfree_df/sample32336394_timepoint1.txt	NA	NA
labelfree_df/sample32336394_timepoint2.txt	NA	NA
labelfree_df/sample32336394_timepoint3.txt	NA	NA
labelfree_df/sample32336394_timepoint4.txt	NA	NA
labelfree_df/sample32337039_timepoint1.txt	NA	NA
labelfree_df/sample32337039_timepoint2.txt	NA	NA
labelfree_df/sample32337039_timepoint3.txt	NA	NA
labelfree_df/sample32337039_timepoint4.txt	NA	NA
labelfree_df/sample32336809_timepoint1.txt	NA	NA
labelfree_df/sample32336809_timepoint2.txt	NA	NA
labelfree_df/sample32336809_timepoint3.txt	NA	NA
labelfree_df/sample32336809_timepoint4.txt	NA	NA
labelfree_df/sample32337326_timepoint1.txt	NA	NA
labelfree_df/sample32337326_timepoint2.txt	NA	NA
labelfree_df/sample32337326_timepoint3.txt	NA	NA
labelfree_df/sample32337326_timepoint4.txt	NA	NA
labelfree_df/sample32336793_timepoint1.txt	NA	NA
labelfree_df/sample32336793_timepoint2.txt	NA	NA
labelfree_df/sample32336793_timepoint3.txt	NA	NA
labelfree_df/sample32336793_timepoint4.txt	NA	NA
labelfree_df/sample32338137_timepoint1.txt	NA	NA
labelfree_df/sample32338137_timepoint2.txt	NA	NA
labelfree_df/sample32338137_timepoint3.txt	NA	NA
labelfree_df/sample32338137_timepoint4.txt	NA	NA
labelfree_df/sample32338182_timepoint1.txt	NA	NA
labelfree_df/sample32338182_timepoint2.txt	NA	NA
labelfree_df/sample32338182_timepoint3.txt	NA	NA
labelfree_df/sample32338182_timepoint4.txt	NA	NA
labelfree_df/sample32338121_timepoint1.txt	NA	NA
labelfree_df/sample32338121_timepoint2.txt	NA	NA
labelfree_df/sample32338121_timepoint3.txt	NA	NA
labelfree_df/sample32338121_timepoint4.txt	NA	NA
labelfree_df/sample32336392_timepoint1.txt	NA	NA
labelfree_df/sample32336392_timepoint2.txt	NA	NA
labelfree_df/sample32336392_timepoint3.txt	NA	NA
labelfree_df/sample32336392_timepoint4.txt	NA	NA
labelfree_df/sample32337129_timepoint1.txt	NA	NA
